OBJECTID,FID_JB0086A1A31DA42D7B56B97D9B2,FID_JEFCBEFE5C6A647709062AA2A2B,FID_J2228895286724B00AEE6D344B7,FID_J3563A33A1E624D4E8E67AE8A5E,FID_J222D1330BBCF4662AB151AF296,Zone,Count_,Area in Square Miles,FID_JC691A5DE512F41389BD7E7BF18,price region,Count_,Area in Square Miles,FID_WI_MUNI_UTILITY_BOUNDARIES_,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_WI_IOU_UTILITY_BOUNDARIES_W,CITY,CODE,UTIL_LAB,PSC_ID,AREA,PERIMETER,DATA_DATE,GIS_DATA,ADDRESS_1,ADDRESS_2,STATE,ZIP,PHONE,WEB,Shape_Leng,UTIL_TYPE,LABEL,FID_COOP_UTILITY_BOUNDARIES_COO,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_WI_NATURAL_GAS_UTILITY_BOUN,Util_Name,Util_ID,Sq_Mi,Shape_Leng,Shape_Le_1,Shape_Le_2,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB
1270,779,302,2,2,1,1,2,0.01016682,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,2,Solon Springs,DLP,DAHLBERG LIGHT & POWER COMPANY,1510,650.1791738,404.4257322,12/28/16 0:00,X, ,9221 East Main Street,WI,54873,715-378-2205,https://www.dahlberglightandpower.com,650861.4273,Investor-Owned,Dahlberg Light & Power Company,1,C-03,83,BAYFIELD ELECTRIC COOOERATIVE,Cooperative,383,1711.933451,691.5685335,PO Box 68,7400 Iron River Dam Road,Iron River,WI,54847-0068,715-372-4287,https://www.bayfieldelectric.com,7/24/09 0:00, ,1112973.896,Bayfield Electric Coooerative,-1,,,0,0,0,0,,,,,,,
1271,780,303,2,2,1,1,2,0.01016682,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,1,C-03,83,BAYFIELD ELECTRIC COOOERATIVE,Cooperative,383,1711.933451,691.5685335,PO Box 68,7400 Iron River Dam Road,Iron River,WI,54847-0068,715-372-4287,https://www.bayfieldelectric.com,7/24/09 0:00, ,1112973.896,Bayfield Electric Coooerative,-1,,,0,0,0,0,,,,,,,
1272,781,308,6,6,3,3,7,0.06887418,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1273,782,309,6,6,3,3,7,0.06887418,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1274,785,324,10,10,4,4,7,0.00000818,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,3,Radisson,NCP,NORTH CENTRAL POWER COMPANY,4190,743.3667465,177.9540939,1/1/09 0:00, , ,3661 North Clark Street,WI,54867,715-945-2630,https://www.nweco.com,286389.926,Investor-Owned,North Central Power Company,23,C-11,83,JUMP RIVER ELECTRIC COOPERATIVE,Cooperative,2777,1140.657743,424.4593765,PO Box 99,1102 W 9th Street N,Ladysmith,WI,54848-0099,715-532-5524,https://www.jrec.net/,8/13/09 0:00, ,683102.517,Jump River Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1275,786,325,10,10,4,4,7,0.00000818,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,23,C-11,83,JUMP RIVER ELECTRIC COOPERATIVE,Cooperative,2777,1140.657743,424.4593765,PO Box 99,1102 W 9th Street N,Ladysmith,WI,54848-0099,715-532-5524,https://www.jrec.net/,8/13/09 0:00, ,683102.517,Jump River Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1276,789,328,11,11,5,5,4,0.62299028,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,2,C-16,83,PRICE ELECTRIC COOPERATIVE,Cooperative,4874,1807.612179,300.5748382,PO Box 110,508 N Lake Avenue,Phillips,WI,54555-0110,715-339-2155,https://www.price-electric.com,7/15/09 0:00,X,483729.2798,Price Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1277,790,329,11,11,5,5,4,0.62299028,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,2,C-16,83,PRICE ELECTRIC COOPERATIVE,Cooperative,4874,1807.612179,300.5748382,PO Box 110,508 N Lake Avenue,Phillips,WI,54555-0110,715-339-2155,https://www.price-electric.com,7/15/09 0:00,X,483729.2798,Price Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1278,791,328,11,11,5,5,4,3.56185781,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,4,C-22,83,TAYLOR ELECTRIC COOPERATIVE,Cooperative,5838,620.8653908,153.9796177, ,N1831 STH 13,Medford,WI,54451-9208,715-678-2411,https://www.taylorelectric.org,12/7/12 0:00,X,247806.6695,Taylor Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1279,792,329,11,11,5,5,4,3.56185781,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,4,C-22,83,TAYLOR ELECTRIC COOPERATIVE,Cooperative,5838,620.8653908,153.9796177, ,N1831 STH 13,Medford,WI,54451-9208,715-678-2411,https://www.taylorelectric.org,12/7/12 0:00,X,247806.6695,Taylor Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1280,795,344,18,18,7,7,10,0.00585671,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,16,C-23,83,VERNON ELECTRIC COOPERATIVE,Cooperative,6080,926.5649281,392.060786, ,110 Saugstad Road,Westby,WI,54667-8426,608-634-3121,https://www.vernonelectric.org,11/23/09 0:00,X,630961.9356,Vernon Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1281,796,345,18,18,7,7,10,0.00585671,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,16,C-23,83,VERNON ELECTRIC COOPERATIVE,Cooperative,6080,926.5649281,392.060786, ,110 Saugstad Road,Westby,WI,54667-8426,608-634-3121,https://www.vernonelectric.org,11/23/09 0:00,X,630961.9356,Vernon Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1282,809,368,25,25,10,10,6,0.00033116,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,18,C-01,83,ADAMS-COLUMBIA ELECTRIC COOPERATIVE,Cooperative,23,1921.123267,1035.248779,PO Box 70,401 E Lake Street,Friendship,WI,53934-0070,608-339-3346,https://www.acecwi.com,7/24/09 0:00,X,1666074.743,Adams-Columbia Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1283,810,369,25,25,10,10,6,0.00033116,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,18,C-01,83,ADAMS-COLUMBIA ELECTRIC COOPERATIVE,Cooperative,23,1921.123267,1035.248779,PO Box 70,401 E Lake Street,Friendship,WI,53934-0070,608-339-3346,https://www.acecwi.com,7/24/09 0:00,X,1666074.743,Adams-Columbia Electric Cooperative,-1,,,0,0,0,0,,,,,,,
1284,17,17,19,19,8,8,8,0.00051882,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1285,17,17,19,19,8,8,8,0.00051882,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1286,22,22,25,25,10,10,6,0.00011851,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,8,Wisconsin Electric Power Company,6630,3631.1,1702106.253,1702106.254,1702513.388,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1287,22,22,25,25,10,10,6,0.00011851,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1288,22,22,25,25,10,10,6,0.00417829,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1289,22,22,25,25,10,10,6,0.00417829,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1290,97,100,115,25,10,10,6,0.01008427,2,1,416,21803.48907,52,M-25,31,EVANSVILLE WATER & LIGHT,Municipal,1880,59.54801947,43.26201242,PO Box 76,31 S Madison Street,Evansville,WI,53536-0076,608-882-2280,http://www.ci.evansville.wi.gov/services_by_department/municipal_utility/,11/9/12 0:00, ,69623.59937,Evansville Water & Light,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1291,97,100,115,25,10,10,6,0.01008427,2,1,416,21803.48907,52,M-25,31,EVANSVILLE WATER & LIGHT,Municipal,1880,59.54801947,43.26201242,PO Box 76,31 S Madison Street,Evansville,WI,53536-0076,608-882-2280,http://www.ci.evansville.wi.gov/services_by_department/municipal_utility/,11/9/12 0:00, ,69623.59937,Evansville Water & Light,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1292,111,114,-1,0,0,0,0,0.00000007,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1293,111,114,-1,0,0,0,0,0.00000007,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1294,127,130,7,7,3,3,7,0.00035753,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,City Gas Company,1140,419.9,184481.667,184481.6671,170221.7326, ,809 5th Avenue,Antigo,WI,54409,715-627-4351,https://www.citygasantigo.com
1295,127,130,7,7,3,3,7,0.00035753,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Wisconsin Public Service Corporation,6690,8924.5,3698331.265,3698331.27,3685394.539,P.O. Box 19003,P.O. Box 19003,Green Bay,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com
1296,136,139,11,11,5,5,4,0.00789098,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,City Gas Company,1140,419.9,184481.667,184481.6671,170221.7326, ,809 5th Avenue,Antigo,WI,54409,715-627-4351,https://www.citygasantigo.com
1297,136,139,11,11,5,5,4,0.00789098,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Wisconsin Public Service Corporation,6690,8924.5,3698331.265,3698331.27,3685394.539,P.O. Box 19003,P.O. Box 19003,Green Bay,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com
1298,142,145,14,14,6,6,9,0.00049534,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1299,142,145,14,14,6,6,9,0.00049534,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Wisconsin Public Service Corporation,6690,8924.5,3698331.265,3698331.27,3685394.539,P.O. Box 19003,P.O. Box 19003,Green Bay,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com
1300,145,148,15,15,6,6,9,0.00033117,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,8,Wisconsin Electric Power Company,6630,3631.1,1702106.253,1702106.254,1702513.388,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1301,145,148,15,15,6,6,9,0.00033117,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1302,155,158,19,19,8,8,8,0.073651,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1303,155,158,19,19,8,8,8,0.073651,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1304,159,162,20,20,8,8,8,0.00001163,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1305,159,162,20,20,8,8,8,0.00001163,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1306,167,170,25,25,10,10,6,0.00077603,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,8,Wisconsin Electric Power Company,6630,3631.1,1702106.253,1702106.254,1702513.388,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1307,167,170,25,25,10,10,6,0.00077603,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
1308,168,171,25,25,10,10,6,0.00024708,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,3,Madison Gas and Electric Company,3270,1682.4,921033.0463,921033.0466,924343.2212,P.O. Box 1231,133 South Blair Street,Madison,WI,53788,800-245-1125,https://www.mge.com
1309,168,171,25,25,10,10,6,0.00024708,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
