OBJECTID,FID_J5ADCCAE55F1F458CB72D43BBA0,FID_JCEC669FB3C1942769A246F54CA,FID_JD5A3B0BAC9964E2A82FC17D52C,FID_JCFB10F4860614B8C9C6755F87E,NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,FIPS,POPULATION,POP_SQMI,POP2010,POP10_SQMI,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,NO_FARMS17,AVE_SIZE17,CROP_ACR17,AVE_SALE17,Shape_Leng,County,Zone,FID_JC691A5DE512F41389BD7E7BF18,price region,Count_,Area in Square Miles,FID_WI_MUNI_UTILITY_BOUNDARIES_,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_COOP_UTILITY_BOUNDARIES_COO,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_WI_IOU_UTILITY_BOUNDARIES_W,CITY,CODE,UTIL_LAB,PSC_ID,AREA,PERIMETER,DATA_DATE,GIS_DATA,ADDRESS_1,ADDRESS_2,STATE,ZIP,PHONE,WEB,Shape_Leng,UTIL_TYPE,LABEL
1065,80,81,81,49,Polk County,Wisconsin,55,95,55095,45059,47.1,44205,46.2,42807,96,454,159,7,656,226,456,22177,22028,2714,2828,2920,2976,1901,4706,5598,7290,6208,3850,2216,998,42.4,41.8,43.1,18004,2.43,2346,2389,3690,6096,653,1043,12256,2.9,24248,6244,14185,3819,1313,195,159940,127214,956.41,1234,208,164959,112064,2.63291046,Polk,4,2,1,416,118.7319476,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin
1066,277,10,10,5,Brown County,Wisconsin,55,9,55009,265965,500.6,248007,462.2,214415,5491,6715,6724,104,17985,9155,5403,122658,125349,17167,17147,17123,17456,17407,33977,32878,37823,28240,15035,9490,4264,36.2,35.2,37.2,98383,2.45,12172,15095,21714,27434,2963,7302,63721,3.02,104371,5988,64585,33798,1111,163,151332,276792,531.24,975,197,166639,300255,3.25300758,Brown,6,2,1,416,0.00529561,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation
1067,68,69,69,42,Monroe County,Wisconsin,55,81,55081,46889,51.6,44673,49.2,41940,512,510,289,40,1661,764,618,22648,22025,3236,3230,3221,3023,2228,5321,5468,6939,5784,3311,2036,876,39,38.7,39.3,17376,2.52,2346,2303,3743,5417,608,1216,11740,3.05,19204,1828,12404,4972,1926,175,173238,104903,908.08,1555,193,165234,130380,2.19320659,Monroe,7,2,1,416,5.56130701,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company
1068,323,32,32,18,Eau Claire County,Wisconsin,55,35,55035,106320,164.8,98736,153,91946,874,471,3297,31,1804,519,1598,48351,50385,5859,5674,5698,8284,12373,13131,10881,12918,11483,6222,4172,2041,33.6,32.7,34.5,39493,2.38,4887,6326,7324,11014,1026,2409,23534,2.93,42151,2658,25087,14406,1313,155,128821,86287,645.2,1069,161,113983,84117,1.97680291,Eau Claire,7,4,3,160,4.53945024,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,13,C-18,83,RIVERLAND ENERGY COOPERATIVE,Cooperative,5938,1675.824886,293.5028983,PO Box 277,N28988 STH 93,Arcadia,WI,54612-0277,608-323-3381,https://www.riverlandenergy.com,11/11/09 0:00,X,472348.0731,Riverland Energy Cooperative,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin
1069,28,28,28,16,Douglas County,Wisconsin,55,31,55031,44268,33.2,44159,33.1,41166,486,868,376,8,494,82,1173,22087,22072,2594,2560,2676,3006,3225,5572,5283,6897,5985,3399,2064,898,39.8,39,40.6,18555,2.31,2740,2859,3145,5363,621,1410,11484,2.84,22825,4270,12843,5712,364,194,29093,21435,1332.11,329,212,26792,25937,4.52740015,Douglas,1,4,3,160,398.7504895,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,2,Solon Springs,DLP,DAHLBERG LIGHT & POWER COMPANY,1510,650.1791738,404.4257322,12/28/16 0:00,X, ,9221 East Main Street,WI,54873,715-378-2205,https://www.dahlberglightandpower.com,650861.4273,Investor-Owned,Dahlberg Light & Power Company
1070,28,28,28,16,Douglas County,Wisconsin,55,31,55031,44268,33.2,44159,33.1,41166,486,868,376,8,494,82,1173,22087,22072,2594,2560,2676,3006,3225,5572,5283,6897,5985,3399,2064,898,39.8,39,40.6,18555,2.31,2740,2859,3145,5363,621,1410,11484,2.84,22825,4270,12843,5712,364,194,29093,21435,1332.11,329,212,26792,25937,4.52740015,Douglas,1,4,3,160,40.67660694,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,6,Superior,SWL,SUPERIOR WATER LIGHT & POWER COMPANY,5820,60.89846338,43.69914839,1/1/09 0:00, , ,1409 John Avenue,WI,54880,715-394-2200,https://www.swlp.com,70327.10293,Investor-Owned,Superior Water Light & Power Company
1071,366,65,65,39,Marquette County,Wisconsin,55,77,55077,15936,34.3,15404,33.2,14920,77,86,68,0,391,126,127,7808,7596,801,808,911,850,691,1354,1695,2655,2393,1852,1054,340,47.3,46.7,47.8,6571,2.32,932,864,1075,2497,188,278,4347,2.79,9896,3325,5320,1251,478,251,84161,145774,464.47,458,247,81970,156059,1.61676219,Marquette,8,3,2,176,0.00000289,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,18,C-01,83,ADAMS-COLUMBIA ELECTRIC COOPERATIVE,Cooperative,23,1921.123267,1035.248779,PO Box 70,401 E Lake Street,Friendship,WI,53934-0070,608-339-3346,https://www.acecwi.com,7/24/09 0:00,X,1666074.743,Adams-Columbia Electric Cooperative,5,Westfield,PPL,PIONEER POWER & LIGHT COMPANY,4660,65.74511179,76.59418158,9/23/09 0:00, , ,104 North Main Street,WI,53964,608-296-2149,https://www.pioneer-westfield.com,123266.6331,Investor-Owned,Pioneer Power & Light Company
1072,366,65,65,39,Marquette County,Wisconsin,55,77,55077,15936,34.3,15404,33.2,14920,77,86,68,0,391,126,127,7808,7596,801,808,911,850,691,1354,1695,2655,2393,1852,1054,340,47.3,46.7,47.8,6571,2.32,932,864,1075,2497,188,278,4347,2.79,9896,3325,5320,1251,478,251,84161,145774,464.47,458,247,81970,156059,1.61676219,Marquette,8,3,2,176,5.14740802,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,18,C-01,83,ADAMS-COLUMBIA ELECTRIC COOPERATIVE,Cooperative,23,1921.123267,1035.248779,PO Box 70,401 E Lake Street,Friendship,WI,53934-0070,608-339-3346,https://www.acecwi.com,7/24/09 0:00,X,1666074.743,Adams-Columbia Electric Cooperative,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company
1073,320,32,32,18,Eau Claire County,Wisconsin,55,35,55035,106320,164.8,98736,153,91946,874,471,3297,31,1804,519,1598,48351,50385,5859,5674,5698,8284,12373,13131,10881,12918,11483,6222,4172,2041,33.6,32.7,34.5,39493,2.38,4887,6326,7324,11014,1026,2409,23534,2.93,42151,2658,25087,14406,1313,155,128821,86287,645.2,1069,161,113983,84117,1.97680291,Eau Claire,7,4,3,160,0.00010449,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,7,C-07,83,DUNN ENERGY COOPERATIVE,Cooperative,1688,856.1823572,311.1502716,PO Box 220,N5725 600th Street,Menomonie,WI,54751-0220,715-232-6240,https://www.dunnenergy.com,2/17/15 0:00,X,500748.8242,Dunn Energy Cooperative,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin
1074,369,69,69,42,Monroe County,Wisconsin,55,81,55081,46889,51.6,44673,49.2,41940,512,510,289,40,1661,764,618,22648,22025,3236,3230,3221,3023,2228,5321,5468,6939,5784,3311,2036,876,39,38.7,39.3,17376,2.52,2346,2303,3743,5417,608,1216,11740,3.05,19204,1828,12404,4972,1926,175,173238,104903,908.08,1555,193,165234,130380,2.19320659,Monroe,7,2,1,416,0.03905791,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,15,C-12,83,OAKDALE ELECTRIC COOPERATIVE,Cooperative,4320,1361.977719,418.2959797,PO Box 128,489 N Oakwood Street,Oakdale,WI,54649-0128,608-372-4131,https://www.oakdalerec.com,7/15/09 0:00,X,673183.4715,Oakdale Electric Cooperative,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company
1075,74,75,75,45,Outagamie County,Wisconsin,55,87,55087,189859,294.5,176695,274.1,161238,1736,2982,5229,65,6359,2728,2717,88130,88565,11702,12410,12440,12512,10703,23916,24195,28090,19893,10873,6925,3036,37.1,35.9,38.3,69648,2.49,8209,9795,16800,21114,1917,4271,46997,3.02,73149,3501,49738,19910,1170,214,210085,258319,644.61,1130,210,206163,233388,1.78821912,Outagamie,6,2,1,416,0.01921507,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation
1076,74,75,75,45,Outagamie County,Wisconsin,55,87,55087,189859,294.5,176695,274.1,161238,1736,2982,5229,65,6359,2728,2717,88130,88565,11702,12410,12440,12512,10703,23916,24195,28090,19893,10873,6925,3036,37.1,35.9,38.3,69648,2.49,8209,9795,16800,21114,1917,4271,46997,3.02,73149,3501,49738,19910,1170,214,210085,258319,644.61,1130,210,206163,233388,1.78821912,Outagamie,6,2,1,416,318.0084547,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company
1077,392,84,84,51,Price County,Wisconsin,55,99,55099,13635,10.7,14159,11.1,13750,39,54,62,64,153,42,148,7180,6979,616,728,811,839,453,1191,1614,2575,2364,1549,989,430,48.3,47.8,48.8,6329,2.2,1027,936,1008,2327,158,260,4029,2.73,11120,4791,5104,1225,472,196,39444,66892,1278.04,410,218,34273,62930,2.47472963,Price,2,3,2,176,287.2999099,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,2,C-16,83,PRICE ELECTRIC COOPERATIVE,Cooperative,4874,1807.612179,300.5748382,PO Box 110,508 N Lake Avenue,Phillips,WI,54555-0110,715-339-2155,https://www.price-electric.com,7/15/09 0:00,X,483729.2798,Price Electric Cooperative,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin
1078,131,136,16,8,Calumet County,Wisconsin,55,15,55015,52637,132.6,48971,123.4,46187,246,203,1031,16,1690,705,583,24543,24428,3418,3827,3678,3389,2091,5895,7314,8108,5626,2977,1879,769,38.3,37.7,38.9,18575,2.63,1852,2072,5449,6378,438,882,13780,3.06,19695,1120,15066,3509,719,198,120851,296527,397.08,684,225,131510,297601,1.42541136,Calumet,6,3,2,176,1.52172668,74,M-43,9,MENASHA ELECTRIC & WATER UTILITIES,Municipal,3560,6.76232009,29.61321616,PO Box 340,321 Milwaukee Street,Menasha,WI,54952-0340,920-967-3400,https://www.menashautilities.com/,1/28/19 0:00,X,47657.94706,Menasha Electric & Water Utilities,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company
1079,249,-1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.08122305,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin
1080,180,185,50,29,Juneau County,Wisconsin,55,57,55057,27128,33.7,26664,33.2,25077,557,398,115,7,687,188,322,14029,12635,1457,1548,1622,1601,1274,2978,3387,4447,3673,2612,1441,624,43.5,42.6,44.7,10527,2.38,1485,1512,1824,3424,350,658,6810,2.89,14669,4142,7908,2619,827,218,108817,150871,805.17,715,245,113995,163295,2.57801329,Juneau,8,2,1,416,1.03094796,62,M-49,9,NEW LISBON ELECTRIC & WATER UTILITY,Municipal,4120,2.59486899,9.539220733, ,232 W Pleasant Street,New Lisbon,WI,53950,608-562-3103,https://www.cityofnewlisbon.com/utilities/utility-office/,2/5/19 0:00, ,15351.91835,New Lisbon Electric & Water Utility,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company
1081,57,58,58,34,Langlade County,Wisconsin,55,67,55067,20413,23,19977,22.5,19267,72,191,62,1,324,100,284,10032,9945,1030,1132,1224,1266,900,1961,2268,3330,2880,2112,1321,553,45.6,44.4,46.7,8587,2.29,1162,1325,1477,2994,236,501,5629,2.79,12360,3773,6561,2026,396,288,73093,262383,887.79,432,269,75817,236655,2.45208848,Langlade,3,3,2,176,651.6452445,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation
1082,57,58,58,34,Langlade County,Wisconsin,55,67,55067,20413,23,19977,22.5,19267,72,191,62,1,324,100,284,10032,9945,1030,1132,1224,1266,900,1961,2268,3330,2880,2112,1321,553,45.6,44.4,46.7,8587,2.29,1162,1325,1477,2994,236,501,5629,2.79,12360,3773,6561,2026,396,288,73093,262383,887.79,432,269,75817,236655,2.45208848,Langlade,3,3,2,176,112.7492723,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company
1083,157,162,33,19,Florence County,Wisconsin,55,37,55037,4264,8.6,4423,8.9,4306,10,31,13,1,37,14,48,2262,2161,187,200,218,250,157,362,497,871,750,553,272,106,49.1,49,49.2,1987,2.2,315,244,316,794,51,66,1297,2.68,4780,2793,1707,280,90,149,4876,11069,497.43,101,184,8040,12728,2.06814389,Florence,3,2,1,416,58.19653257,1,M-27,31,FLORENCE UTILITY COMMISSION,Municipal,2000,89.81431632,54.96355367,PO Box 109,501 Spring Avenue,Florence,WI,54121-0109,715-528-3330,https://www.florenceutilitieswi.com/,2/5/19 0:00, ,88455.44222,Florence Utility Commission,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company
1084,206,211,77,46,Ozaukee County,Wisconsin,55,89,55089,90856,386.2,86395,367.1,82010,1177,208,1509,20,1956,483,988,42340,44055,4548,5619,6221,6170,4234,8095,11016,15072,12212,6909,4422,1877,42.8,41.5,44,34228,2.47,3362,5113,8664,12095,601,1426,24174,2.97,36267,2039,26245,7983,416,156,51672,155504,235.28,316,188,48306,238052,1.23270441,Ozaukee,11,2,1,416,6.22608701,40,M-15,9,CEDARBURG LIGHT & WATER COMMISSION,Municipal,1000,6.22516377,18.14825555,PO Box 767,N30 W5926 Lincoln Boulevard,Cedarburg,WI,53012-0767,262-375-7650,https://www.cedarburglightandwater.org/,1/26/15 0:00, ,29206.8446,Cedarburg Light & Water Commission,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company
1085,14,14,14,7,Burnett County,Wisconsin,55,13,55013,15509,17.6,15457,17.6,14163,81,718,52,3,194,67,373,7806,7651,792,765,907,889,561,1288,1617,2450,2619,2138,1104,327,49,48.7,49.3,6807,2.25,1016,919,957,2607,230,364,4475,2.71,15278,8471,5576,1231,406,206,44395,91625,880.22,369,242,48965,102835,2.78488077,Burnett,4,4,3,160,193.7068726,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,4,Frederic,NWE,NORTHWESTERN WISCONSIN ELECTRIC COMPANY,4280,378.428778,453.5589821,8/18/09 0:00, , ,104 Oak Street East,WI,54837,715-327-4231,https://www.nweco.com,729933.8863,Investor-Owned,Northwestern Wisconsin Electric Company
1086,37,37,37,21,Forest County,Wisconsin,55,41,55041,9050,8.6,9304,8.9,7690,76,1256,13,11,138,32,226,4724,4580,500,548,577,707,520,867,1037,1368,1292,1017,659,212,44.1,43.5,44.8,3836,2.33,565,530,594,1283,130,305,2525,2.82,8970,5134,2988,848,127,238,10265,22449,1046.52,140,272,13136,35065,2.67442699,Forest,3,2,1,416,53.38368564,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation
1087,37,37,37,21,Forest County,Wisconsin,55,41,55041,9050,8.6,9304,8.9,7690,76,1256,13,11,138,32,226,4724,4580,500,548,577,707,520,867,1037,1368,1292,1017,659,212,44.1,43.5,44.8,3836,2.33,565,530,594,1283,130,305,2525,2.82,8970,5134,2988,848,127,238,10265,22449,1046.52,140,272,13136,35065,2.67442699,Forest,3,2,1,416,0.00848021,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company
1088,386,81,81,49,Polk County,Wisconsin,55,95,55095,45059,47.1,44205,46.2,42807,96,454,159,7,656,226,456,22177,22028,2714,2828,2920,2976,1901,4706,5598,7290,6208,3850,2216,998,42.4,41.8,43.1,18004,2.43,2346,2389,3690,6096,653,1043,12256,2.9,24248,6244,14185,3819,1313,195,159940,127214,956.41,1234,208,164959,112064,2.63291046,Polk,4,2,1,416,7.8998827,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,19,C-15,83,POLK-BURNETT ELECTRIC COOPERATIVE,Cooperative,4747,1077.572583,889.8446821, ,1001 STH 35,Centuria,WI,54824-9020,715-646-2919,https://www.polkburnett.com,1/9/19 0:00,X,1432069.064,Polk-Burnett Electric Cooperative,4,Frederic,NWE,NORTHWESTERN WISCONSIN ELECTRIC COMPANY,4280,378.428778,453.5589821,8/18/09 0:00, , ,104 Oak Street East,WI,54837,715-327-4231,https://www.nweco.com,729933.8863,Investor-Owned,Northwestern Wisconsin Electric Company
1089,386,81,81,49,Polk County,Wisconsin,55,95,55095,45059,47.1,44205,46.2,42807,96,454,159,7,656,226,456,22177,22028,2714,2828,2920,2976,1901,4706,5598,7290,6208,3850,2216,998,42.4,41.8,43.1,18004,2.43,2346,2389,3690,6096,653,1043,12256,2.9,24248,6244,14185,3819,1313,195,159940,127214,956.41,1234,208,164959,112064,2.63291046,Polk,4,2,1,416,161.9443911,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,19,C-15,83,POLK-BURNETT ELECTRIC COOPERATIVE,Cooperative,4747,1077.572583,889.8446821, ,1001 STH 35,Centuria,WI,54824-9020,715-646-2919,https://www.polkburnett.com,1/9/19 0:00,X,1432069.064,Polk-Burnett Electric Cooperative,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin
1090,137,142,21,11,Columbia County,Wisconsin,55,21,55021,58476,73.5,56833,71.4,54468,717,277,301,29,1444,441,600,28935,27898,3411,3637,3854,3574,2652,6804,7751,9354,7502,4390,2754,1150,41,40,42.1,22735,2.43,2885,3026,4920,7500,711,1299,15424,2.92,26137,3402,16955,5780,1564,197,234125,137020,795.99,1357,224,243906,163809,2.49660727,Columbia,10,2,1,416,0.99477663,38,M-18,9,COLUMBUS WATER & LIGHT DEPT,Municipal,1300,5.22051709,10.4146453,PO Box 228,950 Maple Avenue,Columbus,WI,53925-0228,920-623-5913,https://www.columbuswaterandlight.com/,11/12/12 0:00, ,17069.8735,Columbus Water & Light Dept,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company
1091,243,249,114,69,Waupaca County,Wisconsin,55,135,55135,51952,67.9,52410,68.5,50916,154,258,194,6,1307,425,457,26447,25963,2914,3208,3424,3445,2350,5549,6435,8604,7019,4536,3182,1744,43.4,42.6,44.2,21387,2.37,2845,3138,4265,7255,654,1152,14274,2.88,25396,4009,16160,5227,1145,188,141514,139767,765.17,1031,196,142570,147515,2.10799487,Waupaca,8,3,2,176,4.45623287,18,M-50,31,NEW LONDON ELECTRIC & WATER UTILITY,Municipal,4130,9.43479424,18.61729472,PO Box 304,400 E North Water Street,New London,WI,54961-0304,920-982-8516,http://www.newlondonutilities.org/,1/21/15 0:00, ,30320.75583,New London Electric & Water Utility,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company
